cust_id,state,area_code,phone_number,intl_plan,voice_mail_plan
2926,IN, 510, 391-1499, no, no
2927,CO, 408, 386-8690, no, yes
2928,DC, 510, 391-2231, no, no
2929,AK, 510, 332-2275, no, no
2930,SC, 415, 340-4028, no, no
2931,KS, 415, 363-3486, no, no
2932,UT, 415, 418-3181, no, no
2933,IL, 510, 351-3316, yes, no
2934,DC, 408, 369-3626, no, no
2935,DC, 510, 353-2763, no, no
2936,OK, 408, 358-7165, no, no
2937,KY, 415, 353-3223, no, yes
2938,NE, 415, 338-9044, no, no
2939,AL, 415, 341-7296, no, no
2940,HI, 415, 398-4431, no, no
2941,SC, 415, 408-5601, no, yes
2942,GA, 415, 328-5188, yes, no
2943,KS, 415, 329-4474, no, yes
2944,PA, 408, 357-4573, no, no
2945,UT, 415, 341-7112, no, no
2946,OR, 415, 400-3147, no, yes
2947,ND, 415, 378-1936, no, no
2948,KY, 415, 347-1640, yes, no
2949,MN, 408, 374-9531, yes, no
2950,OH, 408, 380-4374, no, no
2951,TX, 415, 380-9409, no, no
2952,WY, 415, 387-1116, no, no
2953,GA, 415, 400-7509, no, no
2954,TX, 415, 403-6225, no, no
2955,WV, 408, 382-8274, no, no
2956,NM, 415, 354-5764, no, no
2957,MI, 415, 387-6912, no, yes
2958,NC, 408, 384-3413, no, no
2959,NY, 415, 367-3950, no, no
2960,TX, 415, 396-4254, no, no
2961,KY, 415, 333-3010, no, yes
2962,SD, 415, 393-1891, no, no
2963,ID, 415, 336-9053, no, yes
2964,OR, 408, 353-3372, no, no
2965,WI, 415, 386-8943, no, no
2966,WV, 408, 376-9716, no, no
2967,SC, 415, 370-8676, no, yes
2968,CT, 415, 360-2329, no, no
2969,NV, 408, 360-1320, no, no
2970,ND, 415, 329-8638, no, yes
2971,MI, 415, 385-1118, yes, no
2972,MT, 415, 408-8269, no, yes
2973,NE, 510, 391-2334, no, no
2974,UT, 510, 373-8900, no, no
2975,WV, 415, 382-3512, no, no
2976,AR, 415, 420-4089, yes, no
2977,MT, 408, 406-8465, no, no
2978,UT, 510, 386-6114, no, no
2979,HI, 408, 413-9328, no, no
2980,KS, 415, 335-7144, no, no
2981,NY, 415, 414-5177, no, no
2982,OH, 510, 350-5993, no, no
2983,HI, 415, 370-1465, no, no
2984,KS, 408, 385-2370, no, no
2985,IN, 415, 358-9146, no, no
2986,OR, 415, 357-8515, no, yes
2987,NY, 408, 406-8995, yes, no
2988,VA, 415, 344-3145, no, no
2989,MI, 408, 341-9890, yes, no
2990,ID, 415, 365-4387, no, yes
2991,MO, 415, 375-3341, yes, no
2992,AL, 415, 418-3096, no, yes
2993,OR, 408, 378-3879, no, no
2994,VT, 408, 344-1362, no, no
2995,AZ, 415, 419-3937, no, yes
2996,VA, 408, 348-4961, no, yes
2997,PA, 408, 329-1410, no, yes
2998,CO, 415, 332-9896, no, no
2999,KY, 415, 407-8575, no, no
3000,NJ, 510, 387-2799, no, no
3001,IL, 408, 373-9108, no, no
3002,WA, 415, 345-3947, no, no
3003,WV, 415, 356-7511, no, no
3004,RI, 415, 343-4516, no, no
3005,OH, 415, 408-6305, no, no
3006,MO, 415, 338-7305, no, no
3007,MD, 510, 401-3077, no, no
3008,OH, 415, 401-6977, no, yes
3009,VA, 408, 385-1464, no, yes
3010,FL, 408, 417-5034, no, no
3011,CO, 415, 420-7066, no, yes
3012,NY, 510, 394-8256, no, no
3013,WV, 415, 362-5044, no, no
3014,LA, 510, 350-2075, no, no
3015,MA, 415, 343-5372, no, yes
3016,UT, 510, 377-9520, no, no
3017,AL, 408, 391-6773, no, no
3018,ME, 415, 403-4442, no, no
3019,TX, 408, 379-5885, no, no
3020,ND, 415, 399-1021, no, yes
3021,CO, 415, 342-4004, no, no
3022,LA, 415, 382-7659, no, yes
3023,MT, 510, 342-1004, no, yes
3024,OR, 415, 398-5851, no, no
3025,NH, 415, 396-4869, no, yes
3026,NE, 510, 422-8333, no, yes
3027,WV, 415, 367-9127, no, yes
3028,NV, 415, 420-3028, no, no
3029,MA, 415, 357-6348, no, yes
3030,MI, 415, 386-1131, no, no
3031,KY, 415, 349-8391, yes, no
3032,WV, 510, 421-1484, no, no
3033,KY, 510, 414-2663, no, no
3034,NJ, 415, 327-6989, no, yes
3035,ME, 415, 405-5513, no, no
3036,TX, 415, 345-9168, no, no
3037,MN, 408, 417-5146, no, no
3038,VA, 510, 339-2792, no, yes
3039,DC, 415, 345-8397, no, no
3040,MD, 415, 344-6404, no, no
3041,RI, 408, 417-9455, no, no
3042,MA, 408, 343-1009, no, no
3043,MD, 408, 365-3493, no, no
3044,NM, 408, 376-7043, no, no
3045,MN, 415, 348-5728, no, no
3046,MI, 510, 357-5784, no, no
3047,AZ, 415, 417-9844, no, no
3048,AL, 408, 333-7225, no, no
3049,MI, 415, 382-4943, no, no
3050,SC, 415, 345-4589, no, no
3051,MS, 415, 404-6337, no, no
3052,MS, 415, 412-1470, no, no
3053,CA, 415, 394-9220, no, no
3054,MD, 415, 364-5362, no, no
3055,ND, 408, 372-9852, no, no
3056,IL, 510, 394-9984, no, no
3057,SD, 510, 402-1668, no, no
3058,AL, 510, 339-5659, no, no
3059,NV, 510, 341-7279, no, yes
3060,LA, 415, 371-3236, no, no
3061,VA, 408, 343-5679, no, no
3062,DE, 415, 347-4626, no, yes
3063,CT, 408, 344-8498, no, yes
3064,CO, 408, 349-3005, no, no
3065,MA, 408, 371-3498, no, yes
3066,OR, 510, 367-4853, no, no
3067,WA, 415, 422-3454, no, no
3068,SC, 415, 403-8915, no, yes
3069,IN, 415, 371-2418, no, yes
3070,MD, 510, 411-2977, no, no
3071,NV, 408, 389-8163, no, yes
3072,TX, 415, 417-4456, no, no
3073,ND, 408, 351-1894, no, yes
3074,WV, 510, 386-6408, no, no
3075,CO, 510, 370-9592, no, yes
3076,TX, 415, 397-9251, no, no
3077,FL, 408, 395-6913, no, yes
3078,AL, 408, 332-3804, no, no
3079,WV, 510, 421-1326, no, no
3080,MI, 415, 415-8200, no, no
3081,NY, 415, 371-9414, no, no
3082,MS, 510, 347-3895, no, no
3083,MO, 510, 342-5854, no, no
3084,AR, 415, 379-7192, no, no
3085,MS, 415, 394-5753, yes, no
3086,NY, 510, 390-6932, yes, no
3087,SD, 408, 394-3171, no, no
3088,AK, 415, 394-5202, no, yes
3089,WV, 510, 348-3777, no, yes
3090,SC, 510, 407-3949, no, no
3091,VA, 408, 363-4779, no, no
3092,MS, 415, 340-2239, no, no
3093,SD, 510, 359-3423, no, no
3094,MN, 415, 382-9297, no, no
3095,AL, 415, 330-9294, no, yes
3096,CO, 415, 362-8763, no, yes
3097,ME, 415, 403-4816, no, no
3098,GA, 415, 371-2155, no, no
3099,AZ, 408, 334-1339, no, no
3100,MA, 415, 341-7412, no, no
3101,AZ, 415, 375-4770, no, yes
3102,IN, 415, 406-7643, no, yes
3103,DE, 415, 415-8164, no, no
3104,WI, 510, 354-3545, no, yes
3105,ME, 415, 377-3139, no, no
3106,DC, 408, 418-7478, no, yes
3107,GA, 408, 385-6952, no, no
3108,HI, 408, 381-8593, no, yes
3109,VA, 415, 365-9371, yes, no
3110,NY, 408, 401-7335, no, yes
3111,PA, 510, 364-5126, no, yes
3112,AR, 415, 385-7157, no, no
3113,HI, 415, 385-4766, no, no
3114,DE, 408, 390-1760, no, no
3115,WV, 408, 365-8831, no, no
3116,OK, 408, 353-4002, no, no
3117,OR, 415, 367-5923, no, no
3118,ND, 408, 393-9548, no, yes
3119,MO, 408, 362-2356, no, no
3120,AR, 415, 365-2341, no, yes
3121,GA, 408, 388-8797, no, no
3122,TN, 415, 400-4713, no, no
3123,MA, 408, 420-3042, no, yes
3124,ND, 408, 396-4171, no, yes
3125,IA, 510, 389-8417, no, no
3126,NJ, 415, 339-4068, no, no
3127,MT, 415, 341-4873, no, no
3128,AL, 415, 336-2322, no, no
3129,NY, 510, 402-1607, no, yes
3130,PA, 510, 379-3037, no, yes
3131,VT, 510, 382-1399, no, no
3132,NC, 415, 394-5489, no, no
3133,CT, 415, 387-6065, no, no
3134,MO, 415, 327-6087, no, no
3135,WV, 510, 341-8667, no, no
3136,NJ, 408, 338-9612, no, yes
3137,AK, 510, 364-1134, no, no
3138,LA, 408, 413-4811, no, no
3139,AL, 415, 354-4333, no, no
3140,IN, 408, 382-2026, no, no
3141,MA, 415, 368-3287, no, yes
3142,DE, 510, 367-8298, no, no
3143,SC, 415, 391-1783, no, no
3144,NH, 408, 393-8762, no, no
3145,LA, 415, 385-1423, no, no
3146,MS, 510, 406-7670, no, no
3147,NM, 415, 339-5423, no, no
3148,WA, 415, 366-8939, yes, no
3149,SC, 510, 353-2391, no, no
3150,MT, 415, 372-4203, no, yes
3151,ME, 408, 385-5688, no, no
3152,NM, 415, 397-7453, no, no
3153,AZ, 415, 366-9015, no, no
3154,CT, 415, 356-1654, no, yes
3155,IL, 408, 337-3932, no, no
3156,IN, 408, 350-1126, no, no
3157,AR, 415, 416-3649, yes, no
3158,RI, 415, 349-1726, no, no
3159,ND, 415, 405-1589, no, no
3160,NH, 408, 366-7560, no, no
3161,NV, 510, 333-9643, no, no
3162,UT, 415, 355-6422, no, no
3163,NC, 510, 329-5400, no, yes
3164,MI, 415, 383-6356, no, no
3165,WI, 408, 377-7276, no, yes
3166,AR, 415, 337-1586, no, no
3167,NH, 510, 336-9273, no, no
3168,TX, 415, 415-5476, no, no
3169,ID, 415, 332-2650, no, no
3170,CT, 415, 418-8257, no, no
3171,NH, 408, 407-3121, no, no
3172,WY, 510, 381-2413, no, no
3173,OR, 415, 378-1144, no, no
3174,SC, 408, 359-5091, no, yes
3175,MD, 510, 378-6986, no, yes
3176,NY, 415, 386-6580, no, no
3177,NM, 408, 419-9713, no, yes
3178,LA, 415, 382-6153, no, no
3179,UT, 408, 332-1690, no, no
3180,AL, 408, 348-9383, yes, no
3181,DE, 408, 420-3857, no, no
3182,WV, 415, 405-2653, no, no
3183,KY, 510, 417-9278, no, no
3184,NC, 415, 352-5663, no, no
3185,WV, 415, 370-8786, no, no
3186,AZ, 415, 415-6333, no, no
3187,WV, 408, 391-6558, no, yes
3188,ND, 415, 396-4234, yes, no
3189,WA, 510, 345-6961, yes, no
3190,ID, 415, 346-5992, no, no
3191,CT, 415, 402-3908, no, no
3192,OK, 510, 350-2340, no, yes
3193,IA, 415, 410-2015, no, no
3194,NE, 415, 380-3311, no, yes
3195,ID, 510, 399-7029, no, yes
3196,OR, 510, 337-3868, no, no
3197,SD, 415, 354-8088, no, no
3198,DE, 415, 416-9723, no, yes
3199,WA, 510, 337-4403, no, no
3200,CT, 510, 416-1536, yes, no
3201,MN, 408, 386-3796, no, yes
3202,WA, 510, 340-4989, no, no
3203,PA, 510, 340-6221, no, yes
3204,ID, 408, 363-3469, no, no
3205,MS, 408, 345-3787, no, no
3206,WA, 510, 362-3107, no, no
3207,DC, 408, 345-1994, no, yes
3208,KY, 415, 377-5417, no, no
3209,OH, 415, 369-8574, yes, yes
3210,TN, 510, 344-6847, yes, no
3211,ID, 415, 391-7528, no, no
3212,WV, 510, 393-6053, no, yes
3213,WI, 415, 392-6286, no, no
3214,OK, 510, 365-9079, yes, no
3215,WV, 510, 399-3089, no, yes
3216,SD, 510, 365-2192, no, yes
3217,KS, 510, 394-3051, no, yes
3218,NC, 415, 357-2429, no, yes
3219,NY, 415, 421-6268, no, yes
3220,WI, 408, 401-5915, no, yes
3221,SC, 408, 348-6057, no, no
3222,UT, 415, 349-3843, yes, yes
3223,NC, 408, 396-5561, no, no
3224,IN, 415, 370-9622, no, no
3225,AR, 408, 371-9602, no, no
3226,ME, 510, 351-2815, no, no
3227,NY, 415, 369-8703, no, no
3228,OR, 510, 355-2840, no, no
3229,IL, 415, 372-1115, no, no
3230,MA, 408, 337-2986, no, no
3231,CT, 510, 404-3238, no, yes
3232,WI, 510, 397-4968, no, no
3233,OK, 415, 327-1058, no, no
3234,DE, 510, 419-9509, no, yes
3235,AZ, 408, 349-7282, no, yes
3236,AK, 408, 382-5743, no, yes
3237,MI, 415, 358-2694, yes, no
3238,WA, 510, 378-1884, no, no
3239,SD, 415, 330-1627, no, yes
3240,SD, 408, 392-5716, no, no
3241,AK, 415, 384-6132, yes, no
3242,MA, 415, 359-2740, no, yes
3243,AR, 415, 338-6714, yes, no
3244,KS, 415, 347-9968, no, no
3245,OR, 415, 343-3399, no, no
3246,NC, 408, 334-6129, yes, yes
3247,OK, 510, 377-4975, no, no
3248,NJ, 415, 405-3533, no, no
3249,OH, 415, 337-9326, no, no
3250,NM, 415, 338-6556, no, no
3251,OH, 408, 354-3040, no, no
3252,MI, 510, 396-1278, no, no
3253,KS, 415, 354-6810, no, yes
3254,IL, 415, 403-6237, no, yes
3255,RI, 510, 411-6823, yes, no
3256,AR, 408, 338-1400, no, no
3257,NY, 415, 412-6245, no, no
3258,WY, 408, 377-3417, no, no
3259,NC, 510, 343-2597, no, no
3260,OR, 415, 388-8282, no, no
3261,VT, 415, 416-8394, no, no
3262,SD, 408, 343-6643, no, no
3263,DC, 510, 330-4364, no, no
3264,RI, 415, 414-1537, no, yes
3265,ID, 415, 408-1913, no, no
3266,OK, 510, 406-5532, no, yes
3267,MN, 415, 417-7722, no, no
3268,WA, 415, 367-5226, no, no
3269,WV, 510, 344-5766, yes, no
3270,NH, 415, 405-1370, no, no
3271,WI, 415, 368-9073, no, no
3272,MD, 510, 373-7974, no, no
3273,IN, 408, 371-4633, no, no
3274,IN, 408, 336-4960, no, no
3275,NY, 510, 405-5083, no, yes
3276,OR, 510, 392-1105, no, yes
3277,OK, 415, 378-2397, no, no
3278,WI, 415, 331-4184, no, no
3279,NJ, 415, 376-2408, no, yes
3280,AR, 408, 345-3614, no, no
3281,UT, 408, 370-9296, no, no
3282,DC, 415, 402-5076, no, yes
3283,AK, 510, 401-7334, no, no
3284,AZ, 415, 409-3428, no, yes
3285,KS, 415, 362-2067, no, no
3286,OH, 415, 352-2270, no, yes
3287,KS, 415, 404-5840, no, yes
3288,SC, 415, 360-3126, no, no
3289,TN, 408, 364-8731, no, no
3290,CA, 510, 388-4331, no, no
3291,MI, 510, 335-7324, yes, yes
3292,IN, 408, 362-8886, no, no
3293,RI, 408, 410-4882, no, no
3294,MO, 408, 371-1139, no, no
3295,TN, 415, 391-5516, no, no
3296,CT, 510, 380-3186, no, no
3297,ME, 408, 347-9995, no, yes
3298,MD, 510, 340-9013, no, no
3299,NC, 408, 362-8378, no, no
3300,SC, 415, 418-8969, no, yes
3301,CA, 415, 417-1488, no, no
3302,LA, 510, 358-9898, yes, no
3303,WI, 415, 373-7308, no, yes
3304,IL, 510, 330-7137, yes, no
3305,IN, 415, 406-8445, no, yes
3306,AL, 408, 404-5283, no, yes
3307,OK, 408, 398-3632, no, no
3308,IA, 415, 399-5763, no, no
3309,VT, 408, 340-9449, yes, no
3310,NY, 415, 363-1123, no, no
3311,LA, 415, 361-2170, no, no
3312,SC, 408, 406-6304, no, no
3313,ID, 408, 392-5090, no, no
3314,MO, 415, 373-7713, no, no
3315,ME, 415, 392-1376, no, yes
3316,MS, 510, 390-6388, no, yes
3317,SD, 415, 379-7290, yes, no
3318,OK, 415, 397-9928, no, no
3319,WY, 415, 378-6924, no, no
3320,GA, 510, 411-5677, yes, no
3321,VT, 415, 400-2738, no, no
3322,MD, 408, 409-1856, no, no
3323,IN, 415, 362-5899, no, no
3324,WV, 415, 377-1164, no, no
3325,OH, 408, 368-8555, no, no
3326,OH, 415, 347-6812, no, no
3327,SC, 415, 348-3830, no, no
3328,AZ, 415, 414-4276, no, yes
3329,WV, 415, 370-3271, no, no
3330,RI, 510, 328-8230, no, no
3331,CT, 510, 364-6381, yes, no
3332,TN, 415, 400-4344, no, yes
3333,HI, 510, 354-8815, no, no
3334,MT, 510, 381-7211, no, no
3335,OH, 408, 411-9481, no, yes
3336,NM, 415, 418-9100, no, no
3337,SC, 415, 413-3643, no, no
3338,IA, 415, 375-6180, no, no
3339,ND, 415, 348-8073, no, yes
3340,LA, 408, 359-9881, no, no
3341,MO, 510, 353-6954, no, no
3342,TX, 415, 403-4933, no, yes
3343,AR, 510, 360-3811, no, yes
3344,TX, 415, 353-1755, no, no
3345,ME, 415, 372-8233, no, no
3346,ND, 415, 371-5951, no, no
3347,DE, 408, 381-5937, no, no
3348,MN, 408, 357-1784, no, no
3349,KS, 415, 350-8209, no, yes
3350,MN, 415, 400-5627, no, no
3351,NC, 415, 365-2473, no, yes
3352,HI, 510, 357-3134, no, no
3353,NV, 415, 396-8198, no, yes
3354,CO, 510, 382-1445, no, no
3355,TN, 510, 391-3827, no, yes
3356,DE, 415, 365-4330, no, yes
3357,OH, 415, 328-6124, no, no
3358,OR, 415, 328-1642, no, yes
3359,NE, 415, 419-9753, no, yes
3360,ID, 415, 413-5754, yes, no
3361,WY, 415, 373-8390, yes, yes
3362,MD, 408, 359-5139, no, no
3363,WY, 510, 359-8799, yes, yes
3364,AZ, 415, 416-8332, no, no
3365,IA, 415, 350-4349, no, no
3366,VT, 510, 369-6937, no, no
3367,KS, 415, 413-9854, no, yes
3368,MS, 510, 392-3989, no, no
3369,CA, 415, 378-8356, no, no
3370,OH, 415, 334-9483, no, no
3371,NE, 415, 329-1253, no, no
3372,CA, 510, 376-8749, yes, no
3373,OR, 415, 403-2167, no, no
3374,MT, 510, 399-2766, no, yes
3375,WI, 415, 365-5972, no, yes
3376,SD, 415, 398-6972, no, no
3377,OH, 510, 387-4946, no, no
3378,ME, 415, 390-1881, no, no
3379,NM, 415, 412-5272, no, no
3380,WV, 415, 381-5680, no, no
3381,MN, 510, 420-6493, no, no
3382,MI, 408, 388-2010, no, no
3383,CO, 510, 358-4056, yes, no
3384,HI, 415, 330-7635, no, no
3385,VT, 408, 392-2572, no, yes
3386,TX, 408, 420-6548, no, no
3387,VT, 510, 373-7432, no, no
3388,OR, 408, 385-9556, no, no
3389,NM, 510, 365-6692, no, no
3390,SD, 510, 416-7735, no, no
3391,MD, 408, 379-6824, no, yes
3392,UT, 415, 364-1015, no, no
3393,NJ, 415, 419-2100, no, no
3394,MA, 408, 354-7187, no, yes
3395,NV, 415, 341-8937, no, no
3396,TN, 510, 349-6523, no, no
3397,ME, 510, 344-9632, no, no
3398,AL, 415, 410-6396, no, no
3399,LA, 408, 409-7595, no, no
3400,AL, 415, 412-1338, no, no
3401,FL, 415, 388-9782, no, no
3402,FL, 510, 352-2984, no, no
3403,SC, 415, 364-1173, no, no
3404,ID, 415, 363-3364, no, no
3405,WY, 415, 369-7164, no, no
3406,NE, 415, 332-1979, no, no
3407,CO, 415, 346-6439, no, no
3408,VA, 415, 335-9578, no, no
3409,WV, 415, 381-8901, no, no
3410,AZ, 408, 412-7113, no, yes
3411,KS, 415, 384-3793, no, no
3412,NJ, 408, 402-8337, yes, no
3413,SD, 415, 373-1223, no, no
3414,ND, 408, 332-5607, no, no
3415,SC, 415, 387-9616, no, no
3416,ID, 510, 418-2714, no, no
3417,TX, 415, 375-3233, no, no
3418,SD, 510, 367-9965, no, yes
3419,TN, 408, 413-6097, no, no
3420,TN, 415, 352-7899, no, no
3421,DE, 415, 402-2085, no, no
3422,TN, 510, 329-9151, no, yes
3423,OR, 415, 328-9400, no, yes
3424,IA, 408, 339-8651, no, no
3425,MI, 510, 394-8091, no, yes
3426,AR, 408, 335-5130, no, no
3427,TN, 415, 386-1651, no, no
3428,WV, 408, 380-5194, yes, no
3429,IL, 408, 391-4172, no, no
3430,DE, 510, 331-2913, no, no
3431,NC, 408, 346-7021, no, yes
3432,IA, 408, 387-6453, no, no
3433,AL, 408, 351-4935, no, yes
3434,HI, 415, 407-1209, yes, yes
3435,PA, 415, 394-5444, no, no
3436,RI, 510, 390-6701, no, no
3437,LA, 510, 335-5154, no, no
3438,DC, 408, 420-8847, no, yes
3439,TN, 510, 338-8582, no, no
3440,AL, 408, 405-5324, no, yes
3441,IN, 510, 351-3597, no, no
3442,UT, 510, 384-7176, no, no
3443,FL, 415, 361-7956, no, yes
3444,VA, 415, 376-5086, no, no
3445,CT, 415, 327-8514, no, yes
3446,NC, 415, 358-3379, no, no
3447,PA, 510, 397-9004, no, no
3448,MI, 510, 355-9594, no, no
3449,NC, 510, 354-5247, no, yes
3450,GA, 408, 349-3217, no, no
3451,PA, 510, 382-9474, no, no
3452,DE, 415, 353-2065, yes, yes
3453,NY, 415, 346-8648, no, no
3454,MA, 408, 373-6463, no, no
3455,MT, 415, 408-6003, no, no
3456,NE, 415, 329-9540, no, no
3457,ME, 408, 348-5830, no, no
3458,NJ, 510, 373-1550, no, no
3459,DE, 415, 381-9368, no, no
3460,VT, 408, 407-1073, no, yes
3461,NC, 415, 379-8877, yes, no
3462,CT, 408, 342-7045, no, no
3463,NH, 415, 357-9659, no, no
3464,KY, 415, 398-8386, no, yes
3465,CO, 510, 417-1779, no, yes
3466,NH, 510, 329-5479, no, no
3467,MA, 415, 353-7361, no, no
3468,LA, 510, 392-8993, no, no
3469,WV, 510, 374-5952, no, yes
3470,IL, 415, 348-1875, no, no
3471,MI, 415, 347-3893, no, no
3472,IN, 415, 420-2897, no, no
3473,CO, 415, 375-1390, no, yes
3474,DC, 408, 401-5724, no, yes
3475,TX, 415, 399-7761, no, no
3476,IA, 408, 363-6957, no, no
3477,UT, 408, 407-5051, yes, yes
3478,AL, 415, 391-1432, no, yes
3479,CT, 415, 399-5446, no, no
3480,NV, 415, 344-7590, no, no
3481,IA, 510, 387-3219, no, no
3482,UT, 408, 393-7267, no, no
3483,GA, 408, 358-3041, no, yes
3484,PA, 415, 414-7988, no, no
3485,VA, 415, 390-3956, no, no
3486,SC, 415, 359-5574, no, no
3487,WV, 415, 364-4223, no, no
3488,KY, 408, 403-2567, no, yes
3489,KS, 510, 412-3244, no, no
3490,DC, 510, 380-1823, no, no
3491,AZ, 510, 368-7612, no, yes
3492,HI, 408, 359-5651, no, no
3493,MS, 415, 367-6020, no, yes
3494,WV, 415, 357-1180, yes, no
3495,NC, 408, 415-7080, no, no
3496,ME, 415, 411-8186, no, no
3497,NJ, 408, 410-9584, yes, no
3498,WA, 510, 388-2278, yes, no
3499,WY, 408, 413-8889, no, no
3500,ME, 415, 411-9489, no, yes
3501,MS, 415, 387-8589, no, yes
3502,KY, 415, 336-7059, no, no
3503,GA, 510, 354-7423, no, no
3504,AL, 415, 349-6216, no, no
3505,IN, 415, 399-2948, no, no
3506,AK, 415, 327-2040, no, yes
3507,AR, 510, 336-9545, no, yes
3508,VA, 415, 358-6530, no, no
3509,DC, 415, 406-8182, no, yes
3510,ID, 408, 354-7753, no, no
3511,DE, 415, 405-8712, no, no
3512,MN, 408, 344-7222, no, yes
3513,WY, 415, 385-9991, no, no
3514,NY, 415, 338-2380, no, no
3515,VA, 415, 341-9546, no, yes
3516,AR, 510, 380-3546, no, no
3517,TX, 408, 339-9316, no, no
3518,DC, 510, 399-6809, no, yes
3519,NY, 415, 418-8226, no, no
3520,OH, 415, 350-7491, no, no
3521,LA, 415, 406-5761, no, yes
3522,OH, 415, 390-9380, no, yes
3523,UT, 510, 403-2262, no, yes
3524,VA, 415, 371-2649, no, yes
3525,TX, 415, 378-9221, no, no
3526,TN, 415, 350-5500, no, no
3527,PA, 408, 364-8776, no, no
3528,CT, 510, 414-9745, no, yes
3529,DE, 510, 414-2742, no, no
3530,IN, 408, 400-7057, no, no
3531,UT, 408, 379-2790, no, yes
3532,OK, 408, 345-3986, no, no
3533,NH, 408, 370-2864, no, yes
3534,MO, 510, 410-3396, no, no
3535,NV, 510, 398-2585, no, yes
3536,SC, 415, 397-1039, no, no
3537,HI, 408, 413-7801, no, no
3538,DC, 415, 372-7067, yes, no
3539,OK, 510, 389-5705, no, no
3540,ME, 510, 389-3015, yes, no
3541,AZ, 415, 335-1201, no, no
3542,MN, 415, 393-4261, no, no
3543,WY, 415, 339-8534, yes, yes
3544,WA, 415, 342-3748, no, no
3545,AL, 408, 378-2599, no, no
3546,WA, 415, 329-4592, no, no
3547,NM, 408, 337-2326, no, no
3548,MA, 408, 363-4527, no, no
3549,ME, 415, 354-3619, no, yes
3550,SD, 510, 371-1014, yes, no
3551,LA, 415, 383-3933, no, no
3552,HI, 415, 403-3365, no, no
3553,FL, 408, 383-6272, no, no
3554,WI, 415, 411-4648, no, no
3555,SD, 510, 385-2739, yes, no
3556,NH, 510, 385-5290, no, no
3557,NJ, 415, 341-7698, no, no
3558,ND, 510, 391-1811, no, no
3559,MN, 415, 340-9582, no, no
3560,VT, 415, 338-2617, no, no
3561,MA, 415, 403-1671, no, no
3562,WV, 415, 371-1011, no, no
3563,MI, 415, 407-1032, no, no
3564,RI, 510, 389-6900, no, no
3565,NY, 415, 383-1564, no, yes
3566,SD, 408, 387-7614, no, yes
3567,WA, 415, 394-9346, no, no
3568,KS, 408, 383-4357, no, yes
3569,NV, 415, 370-5536, no, yes
3570,DC, 415, 350-9230, no, no
3571,AR, 415, 402-1606, no, yes
3572,CO, 415, 337-5061, yes, no
3573,CA, 510, 364-3666, no, yes
3574,OK, 415, 405-7304, no, yes
3575,DC, 510, 330-9962, yes, yes
3576,VA, 415, 363-7905, yes, no
3577,FL, 408, 394-8999, no, yes
3578,GA, 415, 384-7345, no, no
3579,CT, 415, 353-1663, no, no
3580,IL, 415, 334-9743, no, no
3581,WA, 415, 360-9875, no, no
3582,MN, 415, 420-8636, no, no
3583,NV, 510, 419-9987, no, no
3584,UT, 415, 348-7665, yes, no
3585,MS, 415, 385-1622, no, no
3586,OH, 415, 420-1947, no, yes
3587,WV, 408, 398-1652, no, no
3588,UT, 415, 336-7455, no, no
3589,CT, 415, 357-3348, no, no
3590,NH, 415, 361-2109, no, no
3591,DE, 415, 388-8387, yes, yes
3592,DE, 415, 385-5360, no, no
3593,CO, 408, 401-8190, no, yes
3594,FL, 510, 376-5407, no, no
3595,ID, 510, 403-8396, yes, no
3596,DE, 415, 340-1717, no, yes
3597,PA, 415, 328-8215, yes, no
3598,NJ, 415, 369-9640, no, no
3599,DC, 510, 339-8936, no, no
3600,MO, 510, 337-9335, no, no
3601,WA, 510, 393-1579, no, no
3602,AK, 415, 390-2346, no, no
3603,OK, 510, 420-7382, no, no
3604,RI, 415, 377-3148, no, no
3605,OH, 415, 384-6572, no, no
3606,MS, 510, 345-5735, yes, no
3607,AZ, 408, 369-6749, no, no
3608,VA, 415, 398-3190, no, no
3609,AL, 408, 348-8049, no, no
3610,IL, 415, 410-9800, no, no
3611,MS, 510, 359-6897, no, yes
3612,MN, 415, 335-1240, no, yes
3613,OK, 415, 386-3542, no, no
3614,TN, 415, 328-6797, no, no
3615,WV, 408, 354-7284, no, no
3616,TN, 415, 357-2431, yes, no
3617,FL, 415, 344-2491, no, no
3618,NH, 415, 392-3084, no, no
3619,NY, 408, 411-6568, no, yes
3620,OH, 415, 382-2999, no, no
3621,NE, 415, 339-8912, no, no
3622,WV, 510, 402-3033, no, yes
3623,NV, 510, 400-5033, yes, no
3624,CT, 415, 355-1130, no, no
3625,KS, 408, 357-8842, no, yes
3626,VA, 415, 375-8570, no, no
3627,ID, 510, 391-3499, yes, yes
3628,NH, 415, 395-1013, yes, no
3629,ND, 510, 410-8903, no, no
3630,AR, 408, 377-6134, yes, yes
3631,MA, 415, 408-5877, no, no
3632,WI, 510, 389-4958, no, no
3633,AL, 408, 419-2506, no, yes
3634,WV, 408, 358-3522, no, no
3635,CO, 415, 333-3376, yes, no
3636,VA, 415, 393-1696, no, yes
3637,NH, 415, 340-3984, no, yes
3638,TN, 415, 367-1324, no, no
3639,UT, 415, 396-7504, no, no
3640,MA, 408, 422-9831, no, no
3641,KY, 415, 413-5746, no, no
3642,WY, 415, 408-4744, no, yes
3643,DE, 415, 412-3166, no, no
3644,MI, 415, 376-3045, no, yes
